,Unnamed: 0,Unnamed: 0.1,raw_text,clean,label,sentiment_vector,vader_polarity,sentiment_score,sentiment_0,sentiment_1,sentiment_2
2664,2664,2664,"Unlike Brooklyn or Manhattan, Queens is often overlooked. But it has the vibrancy of the whole world",unlik brooklyn manhattan queen often overlook vibranc whole world,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2665,2665,2665,Turkey leads the world in jailed journalists,turkey lead world jail journalist,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2666,2666,2666,We're LIVE on YouTube now talking about the migrant caravan.,live youtub talk migrant caravan,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2667,2667,2667,"Once again, Shaun King names an innocent man guilty and ruins his life. Maybe wait for all the facts next time.",shaun king name innoc man guilti ruin life mayb wait fact next time,4,"[0.241, 0.759, 0.0, -0.5859]",0,-0.5859,0.24100000000000002,0.759,0.0
2668,2668,2668,RT @BBCPolitics: It's been a very long week in politics - but has anything about Theresa May’s #Brexit deal actually changed? [Tap to expa…,rt bbcpolit long week polit anyth theresa may brexit deal actual chang tap expa,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2669,2669,2669,Sydney Opal Tower: How could a crack form in a new building?,sydney opal tower could crack form new build,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2670,2670,2670,$1.1 mil doesn't seem worth 17 years in prison.,mil seem worth year prison,4,"[0.402, 0.366, 0.232, -0.34]",-1,-0.34,0.402,0.366,0.23199999999999998
2671,2671,2671,The radical agenda of Brazil’s new president,radic agenda brazil new presid,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2672,2672,2672,"Tuesday's Mail: ""Time To Put Your Country First"" #bbcpapers #tomorrowspaperstoday (via @AllieHBNews)",tuesday mail time put countri first bbcpaper tomorrowspaperstoday via alliehbnew,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2673,2673,2673,London state school secures 41 Oxbridge offers,london state school secur oxbridg offer,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2674,2674,2674,"US shutdown: 'It's scary, I don't know how long we'll last'",u shutdown scari know long last,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2675,2675,2675,"RT @BBCPM: Drones: ""There's been complacency about this issue, not just today... but also over the last few years"" Labour Peer @LordTobySay…",rt bbcpm drone complac issu today also last year labour peer lordtobysay,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2676,2676,2676,In June The Economist built a statistical model to identify what makes a country good at football,june economist built statist model identifi make countri good footbal,4,"[0.0, 0.756, 0.244, 0.4404]",0,0.4404,0.0,0.7559999999999999,0.244
2677,2677,2677,"Buyers are lured by early interest in a piece, and sellers are reassured that there is no risk of failing to sell",buyer lure earli interest piec seller reassur risk fail sell,4,"[0.359, 0.449, 0.192, -0.3818]",0,-0.3818,0.359,0.449,0.192
2678,2678,2678,"China is building nearly ten airports a year, more than any other country",china build near ten airport year countri,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2679,2679,2679,One of our most popular charts from this year shows that the muzzling of journalists and independent news media is…,one popular chart year show muzzl journalist independ news medium,4,"[0.0, 0.763, 0.237, 0.4215]",0,0.4215,0.0,0.763,0.237
2680,2680,2680,"RT @BBCPolitics: ""The will of the people has not been delivered"" @DUPonline's Sammy Wilson says he'll reject the #Brexit deal because it ""…",rt bbcpolit peopl deliv duponlin sammi wilson say reject brexit deal,4,"[0.213, 0.787, 0.0, -0.4019]",0,-0.4019,0.213,0.787,0.0
2681,2681,2681,RT @BBCSport: GOAL! Southampton 1-1 Manchester City. Oleksandr Zinchenko is robbed deep in his own half. Pierre-Emile Højbjerg breaks for…,rt bbcsport goal southampton manchest citi oleksandr zinchenko rob deep half pierr emil h jbjerg break,4,"[0.205, 0.795, 0.0, -0.5574]",0,-0.5574,0.205,0.795,0.0
2682,2682,2682,"Bangladesh’s prime minister wins a fourth term, in ruthless fashion",bangladesh prime minist win fourth term ruthless fashion,4,"[0.0, 0.648, 0.352, 0.5859]",0,0.5859,0.0,0.648,0.35200000000000004
2683,2683,2683,"Wednesday's Metro: ""Drone chaos at Heathrow"" (via @hendopolis) #tomorrowspaperstoday",wednesday metro drone chao heathrow via hendopoli tomorrowspaperstoday,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2684,2684,2684,"Tesla is aiming to move to zero usage of cobalt, responding to concerns over how the mineral is sourced",tesla aim move zero usag cobalt respond concern miner sourc,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2685,2685,2685,Trey Gowdy issues a scathing rebuke to Liz Warren after she makes this accusation via tweet,trey gowdi issu scath rebuk liz warren make accus via tweet,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2686,2686,2686,Donald Trump's latest White House reshuffle suggests he is running out of competent people willing to work for him,donald trump latest white hous reshuffl suggest run compet peopl will work,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2687,2687,2687,'Ross from Friends' lookalike fails to attend court,ross friend lookalik fail attend court,4,"[0.327, 0.374, 0.299, -0.0772]",0,-0.0772,0.327,0.374,0.299
2688,2688,2688,"If you're upsetting PETA, you're probably doing something right.",upset peta probabl someth right,4,"[0.394, 0.606, 0.0, -0.3818]",0,-0.3818,0.39399999999999996,0.606,0.0
2689,2689,2689,"Do California lawmakers have any solutions to problems besides ""taxes?""",california lawmak solut problem besid tax,4,"[0.351, 0.649, 0.0, -0.4019]",0,-0.4019,0.35100000000000003,0.649,0.0
2690,2690,2690,Upskirting to be crime after Lords back bill,upskirt crime lord back bill,4,"[0.467, 0.533, 0.0, -0.5423]",0,-0.5423,0.467,0.5329999999999999,0.0
2691,2691,2691,Can a no-deal Brexit be stopped?,deal brexit stop,4,"[0.524, 0.476, 0.0, -0.296]",-1,-0.29600000000000004,0.524,0.47600000000000003,0.0
2692,2692,2692,Manchester City 2-1 Liverpool: Champions close gap on leaders to four points,manchest citi liverpool champion close gap leader four point,4,"[0.0, 0.672, 0.328, 0.5994]",0,0.5994,0.0,0.672,0.32799999999999996
2693,2693,2693,Venezuela is now the world’s most indebted country. Its foreign obligations equal five times its exports,venezuela world indebt countri foreign oblig equal five time export,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2694,2694,2694,The Apple watch can call the emergency services if you fall and fail to get up,appl watch call emerg servic fall fail get,4,"[0.333, 0.667, 0.0, -0.5423]",0,-0.5423,0.33299999999999996,0.667,0.0
2695,2695,2695,"Thank you, @DrDebraSoh!",thank drdebrasoh,4,"[0.0, 0.286, 0.714, 0.3612]",1,0.3612,0.0,0.28600000000000003,0.7140000000000001
2696,2696,2696,"Saturday's Independent: ""'Spy' arrest piles pressure on Russian relations"" (via @MsHelicat) #tomorrowspaperstoday",saturday independ spi arrest pile pressur russian relat via mshelicat tomorrowspaperstoday,4,"[0.194, 0.806, 0.0, -0.34]",0,-0.34,0.19399999999999998,0.8059999999999999,0.0
2697,2697,2697,'A very real crisis': Russell Moore explains why the family — not politics — is the best way to change culture,real crisi russel moor explain famili polit best way chang cultur,4,"[0.0, 0.704, 0.296, 0.6369]",0,0.6369,0.0,0.7040000000000001,0.29600000000000004
2698,2698,2698,December jobs report: Employment up significantly; unemployment rate up slightly as more people enter labor force,decemb job report employ signific unemploy rate slight peopl enter labor forc,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2699,2699,2699,Get in debt or turn down job? Universal Credit's 'stark choice',get debt turn job univers credit stark choic,4,"[0.225, 0.541, 0.234, 0.0258]",0,0.0258,0.225,0.541,0.23399999999999999
2700,2700,2700,"RT @BBCNewsEnts: Zoe Ball kicked off her @BBCRadio2 breakfast show with Respect by Aretha Franklin - ""It had to be a dame on this occasion""…",rt bbcnewsent zoe ball kick bbcradio breakfast show respect aretha franklin dame occas,4,"[0.0, 0.795, 0.205, 0.4767]",0,0.4767,0.0,0.795,0.205
2701,2701,2701,America's high-school graduation rates have increased while other measures of learning and achievement are flat or…,america high school graduat rate increas measur learn achiev flat,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2702,2702,2702,California mayor who warned city of ICE raid doesn’t regret it: ‘I did the right thing’,california mayor warn citi ice raid regret right thing,4,"[0.375, 0.625, 0.0, -0.4939]",0,-0.4939,0.375,0.625,0.0
2703,2703,2703,"Even if the stockmarket rouses itself in the coming weeks, 2019 is likely to be bumpier than investors are used to",even stockmarket rous come week like bumpier investor use,4,"[0.0, 0.762, 0.238, 0.3612]",0,0.3612,0.0,0.762,0.23800000000000002
2704,2704,2704,WATCH: Miami Beach cop sidelined after punching unarmed man in restaurant,watch miami beach cop sidelin punch unarm man restaur,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2705,2705,2705,"Rousseau, Marx and Nietzsche help us to define what liberalism is not: pessimistic and all-knowing. From September…",rousseau marx nietzsch help u defin liber pessimist know septemb,4,"[0.205, 0.574, 0.221, 0.0516]",0,0.0516,0.205,0.574,0.221
2706,2706,2706,Brexit: Jargon-busting guide to the key terms,brexit jargon bust guid key term,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2707,2707,2707,Donald Trump’s team apparently wants to take water law back to the 1980s,donald trump team appar want take water law back,4,"[0.0, 0.86, 0.14, 0.0772]",0,0.0772,0.0,0.86,0.14
2708,2708,2708,"RT @bbcemt: Check out this personal trainer, who's paralysed from the armpits down, doing some serious pull-ups. 💪 Robert Ghahremani is ca…",rt bbcemt check person trainer paralys armpit serious pull up robert ghahremani ca,4,"[0.098, 0.902, 0.0, -0.0772]",0,-0.0772,0.098,0.902,0.0
2709,2709,2709,The tech boss who smashed through barriers,tech bos smash barrier,4,"[0.333, 0.667, 0.0, -0.128]",0,-0.128,0.33299999999999996,0.667,0.0
2710,2710,2710,Nick Vallelonga: Green Book writer sorry for Muslim 9/11 tweet,nick vallelonga green book writer sorri muslim tweet,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2711,2711,2711,RT @danroan: Crystal Palace to shelter homeless at Selhurst Park stadium,rt danroan crystal palac shelter homeless selhurst park stadium,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2712,2712,2712,Warning against 'volcano tourism' risks,warn volcano tourism risk,4,"[0.636, 0.364, 0.0, -0.3612]",-1,-0.3612,0.636,0.364,0.0
2713,2713,2713,"Surrey train stabbing: Man was stabbed to death in front of son, 14",surrey train stab man stab death front son,4,"[0.697, 0.303, 0.0, -0.91]",-1,-0.91,0.6970000000000001,0.303,0.0
2714,2714,2714,RT @BBCNews: France and Germany to seal new deal as Brexit looms,rt bbcnew franc germani seal new deal brexit loom,4,"[0.192, 0.808, 0.0, -0.2263]",0,-0.2263,0.192,0.8079999999999999,0.0
2715,2715,2715,Newspaper headlines: Theresa May's 'historic' Brexit vote defeat,newspap headlin theresa may histor brexit vote defeat,4,"[0.3, 0.7, 0.0, -0.4588]",0,-0.4588,0.3,0.7,0.0
2716,2716,2716,"RT @BBCPolitics: Homeless deaths: ""it is simply unacceptable to see lives cut short this way"" Communities Secretary James Brokenshire say…",rt bbcpolit homeless death simpli unaccept see life cut short way communiti secretari jame brokenshir say,4,"[0.3, 0.7, 0.0, -0.7184]",0,-0.7184,0.3,0.7,0.0
2717,2717,2717,Special education teacher arrested five times in six months finally placed on leave,special educ teacher arrest five time six month final place leav,4,"[0.17, 0.638, 0.191, 0.0772]",0,0.0772,0.17,0.638,0.191
2718,2718,2718,"Friday's Daily Mirror: ""Philip, 97, cheats death in crash"" #tomorrowspaperstoday #bbcpapers (via @hendopolis)",friday daili mirror philip cheat death crash tomorrowspaperstoday bbcpaper via hendopoli,4,"[0.545, 0.455, 0.0, -0.8625]",-1,-0.8625,0.545,0.455,0.0
2719,2719,2719,"RT @BBCBreaking: Premier League footballer Emiliano Sala was on plane missing over the English Channel, French authorities confirm",rt bbcbreak premier leagu footbal emiliano sala plane miss english channel french author confirm,4,"[0.11, 0.89, 0.0, -0.1531]",0,-0.1531,0.11,0.89,0.0
2720,2720,2720,“Wanderer” hints at a potential new talent in French literature,wander hint potenti new talent french literatur,4,"[0.0, 0.682, 0.318, 0.4215]",0,0.4215,0.0,0.682,0.318
2721,2721,2721,She should be able to run for whichever of the three chambers of government she wants. 😠,abl run whichev three chamber govern want,4,"[0.0, 0.822, 0.178, 0.0772]",0,0.0772,0.0,0.8220000000000001,0.17800000000000002
2722,2722,2722,Airlines worry that people are avoiding paying to transport their pets by claiming they serve a therapeutic role. O…,airlin worri peopl avoid pay transport pet claim serv therapeut role,4,"[0.286, 0.714, 0.0, -0.3818]",0,-0.3818,0.28600000000000003,0.7140000000000001,0.0
2723,2723,2723,At least four Americans are being held captive,least four american held captiv,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2724,2724,2724,"That joke is probably hilarious to the families of Ronil Singh, Mollie Tibbetts, and Kate Steinle.",joke probabl hilari famili ronil singh molli tibbett kate steinl,4,"[0.0, 0.804, 0.196, 0.296]",0,0.29600000000000004,0.0,0.804,0.196
2725,2725,2725,"Democracy is in danger around the world. Our foreign editor, Robert Guest, explains what the Economist Intelligence…",democraci danger around world foreign editor robert guest explain economist intellig,4,"[0.254, 0.746, 0.0, -0.5267]",0,-0.5267,0.254,0.746,0.0
2726,2726,2726,"RT @BBCPolitics: ""We've never had a referendum in the United Kingdom that we've not honoured the result of"" Theresa May urges MPs to deliv…",rt bbcpolit never referendum unit kingdom honour result theresa may urg mp deliv,4,"[0.0, 0.764, 0.236, 0.5719]",0,0.5719,0.0,0.764,0.23600000000000002
2727,2727,2727,"Stefan Lofven’s new minority government is wobbly, and his second term may prove short",stefan lofven new minor govern wobbl second term may prove short,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2728,2728,2728,Theresa May's introverted nature has in many ways contributed to today's Brexit mess,theresa may introvert natur mani way contribut today brexit mess,4,"[0.217, 0.783, 0.0, -0.3612]",0,-0.3612,0.217,0.7829999999999999,0.0
2729,2729,2729,Brexit ferry firm Seaborne in terms and conditions gaffe,brexit ferri firm seaborn term condit gaff,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2730,2730,2730,"Yes. The mom is also a victim in this story, but her son certainly is not.",yes mom also victim stori son certain,4,"[0.193, 0.367, 0.44, 0.4019]",1,0.4019,0.193,0.36700000000000005,0.44
2731,2731,2731,Susie Goodall: British sailor would attempt Golden Globe Race again 'in a heartbeat',susi goodal british sailor would attempt golden globe race heartbeat,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2732,2732,2732,In 2018 big news was often bad news,big news often bad news,4,"[0.467, 0.533, 0.0, -0.5423]",0,-0.5423,0.467,0.5329999999999999,0.0
2733,2733,2733,"While changes in genes are hard-wired, epigenetic effects might be treatable. One of our most popular articles in 2…",chang gene hard wire epigenet effect might treatabl one popular articl,4,"[0.106, 0.682, 0.212, 0.34]",0,0.34,0.106,0.682,0.212
2734,2734,2734,"Germany is still a laggard in cybersecurity, according to one expert, often having to turn abroad for help",germani still laggard cybersecur accord one expert often turn abroad help,4,"[0.0, 0.787, 0.213, 0.4019]",0,0.4019,0.0,0.787,0.213
2735,2735,2735,"RT @BBCPolitics: ""The prime minister now must legislate for a #PeoplesVote"" - SNP's @IanBlackfordMP says Theresa May has ""no plan B"" follow…",rt bbcpolit prime minist must legisl peoplesvot snp ianblackfordmp say theresa may plan b follow,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2736,2736,2736,Alexandria Ocasio-Cortez upstages Dem leaders and gives her own fiery response to Trump speech,alexandria ocasio cortez upstag dem leader give fieri respons trump speech,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2737,2737,2737,RT @BBCSport: David Beckham has taken a 10% stake in Salford City. Full story:,rt bbcsport david beckham taken stake salford citi full stori,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2738,2738,2738,Stephen Barclay 'hasn't spoken to EU about delaying #Brexit',stephen barclay spoken eu delay brexit,4,"[0.315, 0.685, 0.0, -0.3182]",0,-0.3182,0.315,0.685,0.0
2739,2739,2739,Young people are ill-served by expensive degrees. Here's why,young peopl ill serv expens degre,4,"[0.359, 0.641, 0.0, -0.4215]",0,-0.4215,0.359,0.6409999999999999,0.0
2740,2740,2740,"Ghana and Ivory Coast produce about 60% of the world’s cocoa, but see little of the earnings from chocolate sales",ghana ivori coast produc world cocoa see littl earn chocol sale,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2741,2741,2741,"Five Norwegian veterans traipse across the wilderness, retracing the steps of the commandos charged with sabotaging…",five norwegian veteran traips across wilder retrac step commando charg sabotag,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2742,2742,2742,Sure would. 😒,sure would,4,"[0.0, 0.303, 0.697, 0.3182]",1,0.3182,0.0,0.303,0.6970000000000001
2743,2743,2743,Warning 'stepped up' for freezing rain and snow #StormDeirdre,warn step freez rain snow stormdeirdr,4,"[0.219, 0.781, 0.0, -0.1027]",0,-0.1027,0.21899999999999997,0.7809999999999999,0.0
